id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4421826,22927646,352.0,0.0,2019-02-01,0.72,1,250
4454400,454009,352.0,0.0,2019-02-01,0.72,1,250
4611004,626876,54.0,0.0,2019-02-01,0.72,3,350
4611256,626876,352.0,0.0,2019-02-01,0.72,3,250
4611295,626876,352.0,0.0,2019-02-01,0.72,3,250
4720121,34915,352.0,0.0,2019-02-01,0.72,1,500
4720752,23752440,352.0,0.0,2019-02-01,0.72,1,175
4736480,4568686,352.0,0.0,2019-02-01,0.72,1,375
4784618,24666854,352.0,0.0,2019-02-01,0.72,1,90
4859716,3449749,352.0,0.0,2019-02-01,0.72,1,130
5046190,22776830,352.0,0.0,2019-02-01,0.72,1,80
6824996,7021059,352.0,0.0,2019-02-01,0.72,2,59
5077231,7021059,352.0,0.0,2019-02-01,0.72,2,150
5084095,1700398,352.0,0.0,2019-02-01,0.72,1,250
5236234,12762559,352.0,0.0,2019-02-01,0.72,1,150
5631916,14358525,352.0,0.0,2019-02-01,0.72,1,202
5729530,29707420,352.0,0.0,2019-02-01,0.72,1,150
5769218,29452212,352.0,0.0,2019-02-01,0.72,1,120
6129158,31796292,352.0,0.0,2019-02-01,0.72,1,350
6292334,7189415,352.0,0.0,2019-02-01,0.72,1,300
6323445,24070095,352.0,0.0,2019-02-01,0.72,1,175
6438239,11885649,352.0,0.0,2019-02-01,0.72,1,195
6713005,35144920,352.0,0.0,2019-02-01,0.72,1,100
6713911,34988058,352.0,0.0,2019-02-01,0.72,1,275
6716154,35108277,352.0,0.0,2019-02-01,0.72,1,250
6797905,11013095,352.0,0.0,2019-02-01,0.72,1,150
7010135,24706492,352.0,0.0,2019-02-01,0.72,1,130
7023739,23833056,352.0,0.0,2019-02-01,0.72,1,150
7054267,36998520,352.0,0.0,2019-02-01,0.72,1,155
7277600,24772574,352.0,0.0,2019-02-01,0.72,1,175
7802198,26358061,352.0,0.0,2019-02-01,0.72,1,150
7808356,17141160,352.0,0.0,2019-02-01,0.72,1,130
7707191,38301594,352.0,2.0,2019-02-01,0.04,2,80
7817350,38301594,352.0,0.0,2019-02-01,0.72,2,100
7894084,41620310,352.0,0.0,2019-02-01,0.72,1,100
7919636,41760536,352.0,0.0,2019-02-01,0.72,1,100
7970450,39651842,352.0,0.0,2019-02-01,0.72,1,110
8053024,3367355,352.0,0.0,2019-02-01,0.72,1,150
8083295,9489975,352.0,0.0,2019-02-01,0.72,1,57
8123857,10606799,352.0,0.0,2019-02-01,0.72,1,299
8173232,14196588,352.0,0.0,2019-02-01,0.72,1,180
8498323,44751629,352.0,0.0,2019-02-01,0.72,1,650
8532128,44923714,352.0,0.0,2019-02-01,0.72,1,120
8905176,46579560,352.0,0.0,2019-02-01,0.72,1,130
8973292,1372837,352.0,0.0,2019-02-01,0.72,1,295
9073600,6942997,352.0,0.0,2019-02-01,0.72,1,95
9137941,4223044,352.0,0.0,2019-02-01,0.72,1,200
9211969,17634934,352.0,0.0,2019-02-01,0.72,1,135
9292072,23429756,352.0,0.0,2019-02-01,0.72,1,215
9424217,12122228,352.0,0.0,2019-02-01,0.72,1,62
9444819,14266812,352.0,0.0,2019-02-01,0.72,1,450
9486332,49167534,352.0,0.0,2019-02-01,0.72,1,175
9675061,23048845,352.0,0.0,2019-02-01,0.72,1,160
9715404,6105861,352.0,0.0,2019-02-01,0.72,1,100
9715759,43198464,352.0,0.0,2019-02-01,0.72,1,84
9756236,18954539,352.0,0.0,2019-02-01,0.72,1,200
9793676,50473263,352.0,0.0,2019-02-01,0.72,1,1100
9835402,47785416,352.0,0.0,2019-02-01,0.72,1,300
9898894,19529891,352.0,0.0,2019-02-01,0.72,1,135
9956933,10338497,352.0,0.0,2019-02-01,0.72,1,50
10031336,21801127,352.0,0.0,2019-02-01,0.72,1,129
10031933,8343891,352.0,0.0,2019-02-01,0.72,1,146
10035023,28640162,352.0,0.0,2019-02-01,0.72,1,150
10049711,2784447,352.0,0.0,2019-02-01,0.72,1,90
10526930,54280519,352.0,0.0,2019-02-01,0.72,1,125
10656360,55036405,352.0,0.0,2019-02-01,0.72,1,199
10658564,21229563,352.0,0.0,2019-02-01,0.72,1,100
10849426,56193545,352.0,0.0,2019-02-01,0.72,1,80
11228512,58523861,352.0,0.0,2019-02-01,0.72,1,70
11564448,33856311,352.0,0.0,2019-02-01,0.72,1,100
11591276,23387829,352.0,0.0,2019-02-01,0.72,1,450
11690836,46036778,352.0,0.0,2019-02-01,0.72,1,180
11774815,62685348,352.0,0.0,2019-02-01,0.72,1,400
11981145,64027912,352.0,0.0,2019-02-01,0.72,1,106
12056517,64576222,352.0,0.0,2019-02-01,0.72,1,175
12113494,3554055,352.0,0.0,2019-02-01,0.72,1,160
12212943,65690091,352.0,0.0,2019-02-01,0.72,1,185
12222304,23821373,352.0,0.0,2019-02-01,0.72,1,160
12228023,65786525,352.0,0.0,2019-02-01,0.72,1,65
12281070,66173032,352.0,0.0,2019-02-01,0.72,1,160
12318604,10199873,352.0,0.0,2019-02-01,0.72,1,42
12409508,13755526,352.0,0.0,2019-02-01,0.72,1,100
12492242,38864859,352.0,0.0,2019-02-01,0.72,1,150
12676434,2750607,352.0,0.0,2019-02-01,0.72,1,150
13098805,24494897,352.0,0.0,2019-02-01,0.72,1,159
13128992,8687162,352.0,0.0,2019-02-01,0.72,1,135
13256322,6945858,352.0,0.0,2019-02-01,0.72,1,250
13261616,24693048,352.0,0.0,2019-02-01,0.72,1,120
13419864,76487242,352.0,0.0,2019-02-01,0.72,1,154
13440481,17385374,352.0,0.0,2019-02-01,0.72,1,301
13672890,66114992,352.0,0.0,2019-02-01,0.72,1,55
13688316,79744263,352.0,0.0,2019-02-01,0.72,1,200
13721612,79929686,352.0,0.0,2019-02-01,0.72,1,350
13788013,10371038,352.0,0.0,2019-02-01,0.72,1,199
13912267,79675471,352.0,0.0,2019-02-01,0.72,1,99
14383299,88314380,352.0,0.0,2019-02-01,0.72,1,300
14397396,8116703,352.0,0.0,2019-02-01,0.72,1,210
14899810,57437690,352.0,0.0,2019-02-01,0.72,1,80
15126304,10209118,352.0,0.0,2019-02-01,0.72,1,105
15145285,21255768,352.0,0.0,2019-02-01,0.72,1,300
16242753,33200665,352.0,0.0,2019-02-01,0.72,1,127
16477061,3428943,352.0,0.0,2019-02-01,0.72,1,119
16530962,73643863,352.0,0.0,2019-02-01,0.72,1,95
16561990,16860700,352.0,0.0,2019-02-01,0.72,1,91
16709795,19466874,352.0,0.0,2019-02-01,0.72,1,120
17043468,110335252,352.0,0.0,2019-02-01,0.72,1,100
17512944,45595980,352.0,0.0,2019-02-01,0.72,12,197
9232861,45595980,365.0,5.0,2019-01-05,0.13,12,132
8682875,45595980,352.0,7.0,2019-03-05,0.19,12,155
11183567,45595980,352.0,8.0,2019-02-01,0.22,12,154
8864740,45595980,352.0,10.0,2019-02-01,0.27,12,125
9546994,45595980,352.0,10.0,2019-07-01,0.41,12,130
9547361,45595980,352.0,11.0,2019-02-01,0.3,12,130
9007767,45595980,365.0,8.0,2018-09-09,0.19,12,135
11695094,45595980,352.0,4.0,2019-06-05,0.3,12,140
12778678,45595980,365.0,5.0,2019-02-01,0.15,12,140
8759876,45595980,352.0,5.0,2019-12-04,0.15,12,140
13526398,45595980,365.0,8.0,2019-12-03,0.36,12,150
17560078,66519807,352.0,0.0,2019-02-01,0.72,1,60
17572926,36578169,352.0,0.0,2019-02-01,0.72,1,130
17716237,4812440,352.0,0.0,2019-02-01,0.72,1,250
19015637,20287719,352.0,0.0,2019-02-01,0.72,1,100
19279519,22215460,352.0,0.0,2019-02-01,0.72,1,500
19768829,3792860,352.0,0.0,2019-02-01,0.72,2,150
19313134,3792860,352.0,0.0,2019-02-01,0.72,2,180
19409691,133573369,352.0,0.0,2019-02-01,0.72,1,125
19701427,16685637,352.0,0.0,2019-02-01,0.72,1,400
19764243,56728868,352.0,0.0,2019-02-01,0.72,1,115
19889348,69108319,352.0,0.0,2019-02-01,0.72,1,115
20073965,33683624,352.0,0.0,2019-02-01,0.72,1,265
20255084,144347177,352.0,0.0,2019-02-01,0.72,1,149
20479561,112176192,352.0,0.0,2019-02-01,0.72,1,127
20565481,146871946,352.0,0.0,2019-02-01,0.72,1,300
27671796,75587530,352.0,0.0,2019-02-01,0.72,2,90
20714992,75587530,352.0,0.0,2019-02-01,0.72,2,150
20730891,19141737,352.0,0.0,2019-02-01,0.72,1,120
26002246,83786650,352.0,0.0,2019-02-01,0.72,8,117
14012274,83786650,352.0,1.0,2017-09-10,0.05,8,152
20212322,83786650,352.0,2.0,2019-02-01,0.14,8,80
21091355,83786650,352.0,4.0,2019-07-02,0.26,8,80
20698477,83786650,352.0,5.0,2019-02-01,0.25,8,90
23451337,83786650,352.0,5.0,2019-02-01,0.34,8,100
34537321,83786650,352.0,0.0,2019-02-01,0.72,8,110
20772650,83786650,352.0,0.0,2019-02-01,0.72,8,125
20858478,149707913,352.0,0.0,2019-02-01,0.72,1,80
21446560,69108572,352.0,0.0,2019-02-01,0.72,1,150
21488093,128142697,352.0,0.0,2019-02-01,0.72,2,750
21753255,128142697,352.0,1.0,2019-02-01,0.05,2,220
21787094,415290,352.0,0.0,2019-02-01,0.72,1,325
21924815,113356258,352.0,0.0,2019-02-01,0.72,1,100
21951184,59394680,352.0,0.0,2019-02-01,0.72,1,130
21982223,44253752,352.0,0.0,2019-02-01,0.72,1,150
21995927,4683188,352.0,0.0,2019-02-01,0.72,1,250
22001233,12927770,352.0,0.0,2019-02-01,0.72,1,150
22082124,4865463,352.0,0.0,2019-02-01,0.72,1,195
22084405,149303542,352.0,0.0,2019-02-01,0.72,1,149
22189602,3044091,352.0,0.0,2019-02-01,0.72,1,99
22249641,22902111,352.0,0.0,2019-02-01,0.72,1,400
22294297,4085770,352.0,0.0,2019-02-01,0.72,1,500
22308180,2424166,352.0,0.0,2019-02-01,0.72,1,150
22389020,3693489,352.0,0.0,2019-02-01,0.72,1,150
22700068,50765187,352.0,0.0,2019-02-01,0.72,1,175
22921200,5165317,352.0,0.0,2019-02-01,0.72,1,170
22927598,107198157,352.0,0.0,2019-02-01,0.72,1,119
32494991,113805886,352.0,0.0,2019-02-01,0.72,33,206
33585726,113805886,352.0,0.0,2019-02-01,0.72,33,206
33585504,113805886,352.0,1.0,2019-11-06,1.0,33,206
18525915,113805886,352.0,2.0,2019-03-03,0.35,33,206
22294283,113805886,352.0,4.0,2019-02-01,0.29,33,245
16996170,113805886,352.0,5.0,2019-02-01,0.34,33,240
22477305,113805886,352.0,5.0,2019-10-03,0.4,33,235
19195537,113805886,352.0,6.0,2019-02-01,0.27,33,287
16996664,113805886,352.0,7.0,2019-02-01,0.26,33,189
19472944,113805886,352.0,7.0,2019-02-01,0.3,33,265
17236462,113805886,352.0,9.0,2019-02-01,0.39,33,235
23036845,113805886,352.0,1.0,2019-03-01,0.16,33,300
23039069,113805886,352.0,5.0,2019-02-01,0.31,33,300
23040052,113805886,352.0,8.0,2019-02-01,0.49,33,300
23035859,113805886,352.0,1.0,2019-02-01,0.18,33,350
31075136,113805886,352.0,1.0,2019-12-04,0.34,33,350
23037820,113805886,352.0,1.0,2019-02-01,0.07,33,135
22294357,113805886,352.0,2.0,2018-08-01,0.11,33,135
16991994,113805886,352.0,4.0,2019-12-04,0.23,33,140
30005374,113805886,352.0,1.0,2019-02-01,0.27,33,150
30011365,113805886,352.0,1.0,2019-02-01,0.67,33,150
30010324,113805886,352.0,7.0,2019-02-01,0.96,33,150
21587838,113805886,352.0,2.0,2019-02-01,0.19,33,160
18823774,113805886,352.0,6.0,2019-01-01,0.29,33,160
18429093,113805886,352.0,7.0,2019-10-04,0.29,33,160
17236095,113805886,352.0,10.0,2019-02-01,0.55,33,180
17234955,113805886,352.0,4.0,2019-03-01,0.21,33,190
21587326,113805886,352.0,2.0,2019-02-01,0.29,33,200
18923188,113805886,352.0,3.0,2018-03-12,0.19,33,200
23038073,113805886,352.0,0.0,2019-02-01,0.72,33,225
16996954,113805886,352.0,10.0,2019-12-06,0.48,33,225
23039363,113805886,352.0,0.0,2019-02-01,0.72,33,250
31652563,113805886,352.0,1.0,2019-02-01,0.25,33,250
23311527,173584558,352.0,0.0,2019-02-01,0.72,1,79
23582263,58113598,352.0,0.0,2019-02-01,0.72,1,200
24157110,28422,352.0,0.0,2019-02-01,0.72,1,80
24234030,39083533,352.0,0.0,2019-02-01,0.72,1,222
24370468,521594,352.0,0.0,2019-02-01,0.72,1,200
24521752,180700434,352.0,0.0,2019-02-01,0.72,1,200
24852836,77243829,352.0,0.0,2019-02-01,0.72,1,375
24895943,51112551,352.0,0.0,2019-02-01,0.72,1,375
25145947,104386567,352.0,0.0,2019-02-01,0.72,1,450
25234477,39575865,352.0,0.0,2019-02-01,0.72,1,175
25487162,38021737,352.0,0.0,2019-02-01,0.72,1,54
26240434,38969811,352.0,0.0,2019-02-01,0.72,1,100
26839660,5668544,352.0,0.0,2019-02-01,0.72,1,200
27458304,56283770,352.0,0.0,2019-02-01,0.72,6,185
23432542,56283770,352.0,2.0,2019-05-06,0.14,6,240
27470676,56283770,352.0,0.0,2019-02-01,0.72,6,135
23027784,56283770,352.0,1.0,2019-02-01,1.0,6,145
25537456,56283770,352.0,1.0,2019-02-01,1.0,6,165
23437788,56283770,352.0,1.0,2019-02-01,0.09,6,225
28043390,88827816,352.0,0.0,2019-02-01,0.72,1,99
28136772,108576923,352.0,0.0,2019-02-01,0.72,1,150
29095984,24230637,352.0,0.0,2019-02-01,0.72,1,199
29483789,222057751,352.0,0.0,2019-02-01,0.72,1,299
29623888,217101766,352.0,0.0,2019-02-01,0.72,1,200
29733220,35244416,352.0,0.0,2019-02-01,0.72,1,275
29734919,212698653,352.0,0.0,2019-02-01,0.72,1,500
29805732,47721954,352.0,0.0,2019-02-01,0.72,1,75
29964348,2039658,352.0,0.0,2019-02-01,0.72,1,3600
30040977,48860816,352.0,0.0,2019-02-01,0.72,1,123
30088906,226088610,352.0,0.0,2019-02-01,0.72,1,150
30186121,21226117,352.0,0.0,2019-02-01,0.72,1,345
30200487,78971832,352.0,0.0,2019-02-01,0.72,1,73
30344630,5777779,352.0,0.0,2019-02-01,0.72,1,150
30513180,11377906,352.0,0.0,2019-02-01,0.72,1,100
31176875,44886301,352.0,0.0,2019-02-01,0.72,2,120
30587338,44886301,352.0,0.0,2019-02-01,0.72,2,175
23536265,159598333,352.0,7.0,2019-02-01,0.68,5,89
30764476,159598333,352.0,0.0,2019-02-01,0.72,5,99
32933643,159598333,352.0,0.0,2019-02-01,0.72,5,99
35603341,159598333,352.0,0.0,2019-02-01,0.72,5,99
29847492,159598333,352.0,1.0,2019-02-01,0.28,5,99
30791183,230367259,352.0,0.0,2019-02-01,0.72,1,200
30815183,230516915,352.0,0.0,2019-02-01,0.72,1,590
30912712,231017568,352.0,0.0,2019-02-01,0.72,1,100
31088862,28191131,352.0,0.0,2019-02-01,0.72,1,890
31304312,234297980,352.0,0.0,2019-02-01,0.72,1,200
31319380,234440538,352.0,0.0,2019-02-01,0.72,1,150
31469483,191786703,352.0,0.0,2019-02-01,0.72,1,400
31956965,239605688,352.0,0.0,2019-02-01,0.72,1,150
32291033,110204617,352.0,0.0,2019-02-01,0.72,1,150
32308471,237118012,352.0,0.0,2019-02-01,0.72,1,200
32438036,243655782,352.0,0.0,2019-02-01,0.72,1,1250
32457051,123745971,352.0,0.0,2019-02-01,0.72,6,420
32458305,123745971,352.0,0.0,2019-02-01,0.72,6,500
32560880,123745971,352.0,0.0,2019-02-01,0.72,6,500
32561334,123745971,352.0,0.0,2019-02-01,0.72,6,540
32562943,123745971,352.0,0.0,2019-02-01,0.72,6,700
32563657,123745971,352.0,1.0,2019-09-06,1.0,6,990
32511315,850498,352.0,0.0,2019-02-01,0.72,1,149
32593295,244977552,352.0,0.0,2019-02-01,0.72,1,225
33101073,147827717,352.0,0.0,2019-02-01,0.72,1,109
33130688,65574027,352.0,0.0,2019-02-01,0.72,1,370
32471373,130827164,352.0,5.0,2019-02-01,1.4,2,150
33197913,130827164,352.0,0.0,2019-02-01,0.72,2,199
33363957,55782090,352.0,0.0,2019-02-01,0.72,2,105
33780071,55782090,352.0,1.0,2019-02-01,0.77,2,145
33680582,245174862,352.0,0.0,2019-02-01,0.72,1,175
33797672,35224817,352.0,0.0,2019-02-01,0.72,1,220
34117732,161324994,352.0,0.0,2019-02-01,0.72,6,38
33808368,161324994,261.0,0.0,2019-02-01,0.72,6,36
33851822,161324994,261.0,0.0,2019-02-01,0.72,6,36
34118020,161324994,177.0,1.0,2019-02-01,0.77,6,38
34122318,161324994,352.0,1.0,2019-01-07,1.0,6,37
34199411,161324994,352.0,1.0,2019-01-06,0.79,6,38
34336004,51027036,352.0,0.0,2019-02-01,0.72,1,280
34390993,259623238,352.0,0.0,2019-02-01,0.72,1,200
34504407,9910595,352.0,0.0,2019-02-01,0.72,1,155
34602589,232863817,352.0,0.0,2019-02-01,0.72,1,99
34716310,79653673,352.0,0.0,2019-02-01,0.72,1,125
32987863,1786901,352.0,1.0,2019-02-01,0.59,9,185
352864,1786901,352.0,5.0,2019-02-01,1.47,9,60
35013796,1786901,352.0,0.0,2019-02-01,0.72,9,69
36043243,1786901,352.0,0.0,2019-02-01,0.72,9,69
32788167,1786901,352.0,8.0,2019-02-01,2.4,9,80
34943903,1786901,352.0,0.0,2019-02-01,0.72,9,95
33933527,1786901,352.0,3.0,2019-02-01,1.1,9,95
33943482,1786901,352.0,1.0,2019-04-05,0.45,9,175
34835522,1786901,352.0,0.0,2019-02-01,0.72,9,200
34857809,69433846,352.0,0.0,2019-02-01,0.72,1,180
34870313,2374185,352.0,0.0,2019-02-01,0.72,1,300
34894797,263007016,352.0,0.0,2019-02-01,0.72,1,125
34899507,133449862,352.0,0.0,2019-02-01,0.72,1,130
34946870,250583732,352.0,0.0,2019-02-01,0.72,1,210
34953750,71630660,352.0,0.0,2019-02-01,0.72,1,150
34977766,263527800,352.0,0.0,2019-02-01,0.72,1,130
35062818,16259898,352.0,0.0,2019-02-01,0.72,1,250
35189403,56341179,352.0,0.0,2019-02-01,0.72,1,125
36487458,265527861,352.0,0.0,2019-02-01,0.72,1,78
35570515,265662009,352.0,0.0,2019-02-01,0.72,3,180
35287089,265662009,352.0,0.0,2019-02-01,0.72,3,225
35286246,265662009,352.0,0.0,2019-02-01,0.72,3,250
35287808,222077787,352.0,0.0,2019-02-01,0.72,2,85
29515789,222077787,352.0,18.0,2019-05-05,2.32,2,99
35422845,266590338,352.0,0.0,2019-02-01,0.72,1,220
35425638,27181542,352.0,0.0,2019-02-01,0.72,1,249
35454095,177188159,352.0,0.0,2019-02-01,0.72,1,800
35466749,199466039,352.0,0.0,2019-02-01,0.72,3,349
35305083,199466039,352.0,1.0,2019-02-01,1.0,3,229
26520475,199466039,352.0,4.0,2019-02-01,0.35,3,299
35526392,129443696,352.0,0.0,2019-02-01,0.72,1,250
35567269,60117043,352.0,0.0,2019-02-01,0.72,1,125
24562197,167025338,352.0,6.0,2019-02-01,0.41,2,75
35583579,167025338,352.0,0.0,2019-02-01,0.72,2,90
35605729,267191710,352.0,0.0,2019-02-01,0.72,1,425
35616470,267933377,352.0,0.0,2019-02-01,0.72,1,100
35671265,42730216,352.0,0.0,2019-02-01,0.72,2,130
26816742,42730216,352.0,2.0,2019-02-01,2.0,2,150
35682486,127821506,352.0,0.0,2019-02-01,0.72,1,125
35734363,83934468,352.0,0.0,2019-02-01,0.72,1,400
35800046,268680530,352.0,0.0,2019-02-01,0.72,1,1100
35800764,269312373,352.0,0.0,2019-02-01,0.72,2,340
35803740,269312373,352.0,0.0,2019-02-01,0.72,2,200
35808498,269377869,352.0,0.0,2019-02-01,0.72,1,350
35871541,268623761,352.0,0.0,2019-02-01,0.72,1,600
35874420,55190776,352.0,0.0,2019-02-01,0.72,1,156
35916913,144813834,352.0,0.0,2019-02-01,0.72,1,299
35936791,270301946,352.0,0.0,2019-02-01,0.72,1,230
36018376,39021367,352.0,0.0,2019-02-01,0.72,1,149
36103759,134749416,352.0,0.0,2019-02-01,0.72,1,209
36116336,118892550,352.0,0.0,2019-02-01,0.72,1,85
36117652,7464960,352.0,0.0,2019-02-01,0.72,1,200
36142219,47785320,352.0,0.0,2019-02-01,0.72,1,150
36189257,272166348,352.0,0.0,2019-02-01,0.72,1,1999
36201685,26325723,352.0,0.0,2019-02-01,0.72,1,80
36228538,12776694,352.0,0.0,2019-02-01,0.72,1,250
36255515,66486652,352.0,0.0,2019-02-01,0.72,1,242
36273876,267839371,352.0,0.0,2019-02-01,0.72,2,100
36273046,267839371,352.0,1.0,2019-06-07,1.0,2,120
36277331,272842040,352.0,0.0,2019-02-01,0.72,1,225
36278959,29570399,352.0,0.0,2019-02-01,0.72,1,210
36311334,25585857,352.0,0.0,2019-02-01,0.72,1,275
36319687,167092099,352.0,0.0,2019-02-01,0.72,1,188
36321920,273078104,352.0,0.0,2019-02-01,0.72,1,239
36329299,6524294,352.0,0.0,2019-02-01,0.72,2,400
30159383,6524294,352.0,5.0,2019-02-01,0.71,2,450
36352604,54706499,352.0,0.0,2019-02-01,0.72,1,250
36373544,35141789,352.0,0.0,2019-02-01,0.72,1,100
36426319,46876102,352.0,0.0,2019-02-01,0.72,1,250
36438110,96079975,352.0,0.0,2019-02-01,0.72,1,140
36468409,57502664,352.0,0.0,2019-02-01,0.72,1,120
303462,1562045,339.0,0.0,2019-02-01,0.72,1,295
363673,256239,339.0,0.0,2019-02-01,0.72,1,3000
501041,1386685,339.0,0.0,2019-02-01,0.72,1,300
1965712,10153235,339.0,0.0,2019-02-01,0.72,1,235
1979579,8219931,339.0,0.0,2019-02-01,0.72,1,300
2003807,10317189,339.0,0.0,2019-02-01,0.72,1,1000
2061367,10550207,339.0,0.0,2019-02-01,0.72,1,100
2103480,10725397,339.0,0.0,2019-02-01,0.72,1,560
2107372,10346860,339.0,0.0,2019-02-01,0.72,1,400
2135766,4074918,339.0,0.0,2019-02-01,0.72,1,900
2151259,10263977,339.0,0.0,2019-02-01,0.72,1,750
2219294,10485182,339.0,0.0,2019-02-01,0.72,1,60
2224896,11353904,339.0,0.0,2019-02-01,0.72,1,4000
2243769,11460768,339.0,0.0,2019-02-01,0.72,1,1500
2243962,11461795,339.0,0.0,2019-02-01,0.72,1,125
2249878,470870,339.0,0.0,2019-02-01,0.72,1,375
2249928,2675913,339.0,0.0,2019-02-01,0.72,1,1000
2273019,8105524,339.0,0.0,2019-02-01,0.72,1,150
2283143,11661229,339.0,0.0,2019-02-01,0.72,1,800
2284484,11669123,339.0,0.0,2019-02-01,0.72,1,85
2285355,11674823,339.0,0.0,2019-02-01,0.72,1,750
2431784,2335233,339.0,0.0,2019-02-01,0.72,1,220
2467680,12620213,339.0,0.0,2019-02-01,0.72,1,200
2612035,10894722,339.0,0.0,2019-02-01,0.72,1,90
2771877,14174901,339.0,0.0,2019-02-01,0.72,1,150
3265275,16512899,339.0,0.0,2019-02-01,0.72,1,200
3301484,56920,339.0,0.0,2019-02-01,0.72,2,135
19495570,56920,339.0,23.0,2019-02-01,1.02,2,135
3372642,1283991,339.0,0.0,2019-02-01,0.72,1,225
3812133,1529179,339.0,0.0,2019-02-01,0.72,1,169
3835334,539204,339.0,0.0,2019-02-01,0.72,1,145
3974464,20047729,339.0,0.0,2019-02-01,0.72,1,50
4163804,15573381,339.0,0.0,2019-02-01,0.72,1,250
4233705,11243583,339.0,0.0,2019-02-01,0.72,1,260
4262120,6914968,339.0,0.0,2019-02-01,0.72,1,2695
4364924,22657141,339.0,0.0,2019-02-01,0.72,1,350
4476605,23226529,339.0,0.0,2019-02-01,0.72,1,550
4508885,301549,339.0,0.0,2019-02-01,0.72,1,180
4525475,12149644,339.0,0.0,2019-02-01,0.72,1,125
4581479,23748343,339.0,0.0,2019-02-01,0.72,1,80
4620962,21685221,339.0,0.0,2019-02-01,0.72,1,199
4754646,6649124,339.0,0.0,2019-02-01,0.72,1,70
4762718,22814290,339.0,0.0,2019-02-01,0.72,1,250
4823910,10503302,339.0,0.0,2019-02-01,0.72,1,117
4884601,12417880,339.0,0.0,2019-02-01,0.72,1,225
4943742,3834614,339.0,0.0,2019-02-01,0.72,1,175
5192459,10677483,339.0,0.0,2019-02-01,0.72,1,70
5395116,14586567,339.0,0.0,2019-02-01,0.72,1,150
5735323,29741575,339.0,0.0,2019-02-01,0.72,1,150
5812875,5963594,339.0,0.0,2019-02-01,0.72,1,175
5873309,30498160,339.0,0.0,2019-02-01,0.72,1,40
6200613,10418386,339.0,0.0,2019-02-01,0.72,1,90
6261971,32537929,339.0,0.0,2019-02-01,0.72,1,50
6279160,9742010,339.0,0.0,2019-02-01,0.72,1,175
6388315,9815198,339.0,0.0,2019-02-01,0.72,1,120
6400255,5707879,339.0,0.0,2019-02-01,0.72,1,150
6509750,696487,339.0,0.0,2019-02-01,0.72,1,385
6581248,34426902,339.0,0.0,2019-02-01,0.72,1,250
6797129,8924676,339.0,0.0,2019-02-01,0.72,1,375
6805817,7323687,339.0,0.0,2019-02-01,0.72,1,125
6869363,35997540,339.0,0.0,2019-02-01,0.72,1,150
6939668,36387290,339.0,0.0,2019-02-01,0.72,1,150
6967201,36530547,339.0,0.0,2019-02-01,0.72,1,110
7035579,36885622,339.0,0.0,2019-02-01,0.72,1,125
7052026,36976268,339.0,0.0,2019-02-01,0.72,1,400
7087549,10566585,339.0,0.0,2019-02-01,0.72,1,200
7149408,37440707,339.0,0.0,2019-02-01,0.72,1,95
7246159,31245915,339.0,0.0,2019-02-01,0.72,1,200
7262068,24884055,339.0,0.0,2019-02-01,0.72,1,80
7292825,13976139,339.0,0.0,2019-02-01,0.72,1,120
7293506,2993160,339.0,0.0,2019-02-01,0.72,1,200
7435904,38952124,339.0,0.0,2019-02-01,0.72,1,399
7584885,23129690,339.0,0.0,2019-02-01,0.72,1,85
7621629,39977656,339.0,0.0,2019-02-01,0.72,1,40
7685764,268419,339.0,0.0,2019-02-01,0.72,1,300
7725042,23715762,339.0,0.0,2019-02-01,0.72,1,50
7798930,41049217,339.0,0.0,2019-02-01,0.72,1,200
7838854,12650039,339.0,0.0,2019-02-01,0.72,1,150
8065705,42601948,339.0,0.0,2019-02-01,0.72,1,60
8130551,13164593,339.0,0.0,2019-02-01,0.72,1,88
7999409,9835167,339.0,7.0,2019-02-01,0.15,2,65
8141256,9835167,339.0,0.0,2019-02-01,0.72,2,120
8226137,37440683,339.0,0.0,2019-02-01,0.72,1,225
8342200,37131217,339.0,0.0,2019-02-01,0.72,1,125
8532876,34021565,339.0,0.0,2019-02-01,0.72,1,80
8614125,45315085,339.0,0.0,2019-02-01,0.72,1,275
8709068,43820172,339.0,0.0,2019-02-01,0.72,1,450
8712745,22502130,339.0,0.0,2019-02-01,0.72,1,107
8838341,5172606,339.0,0.0,2019-02-01,0.72,1,175
8990063,46962156,339.0,0.0,2019-02-01,0.72,1,190
9026474,4619655,339.0,0.0,2019-02-01,0.72,1,125
9184688,8737065,339.0,0.0,2019-02-01,0.72,1,250
9193390,47825300,339.0,0.0,2019-02-01,0.72,1,300
9249776,11120994,339.0,0.0,2019-02-01,0.72,1,150
9263457,30637963,339.0,0.0,2019-02-01,0.72,1,800
9341196,5549166,339.0,0.0,2019-02-01,0.72,1,95
9368365,22157668,339.0,0.0,2019-02-01,0.72,1,250
9444324,15873085,339.0,0.0,2019-02-01,0.72,1,110
9514730,2005639,339.0,0.0,2019-02-01,0.72,1,150
9532665,49379520,339.0,0.0,2019-02-01,0.72,1,129
9684366,16024390,339.0,0.0,2019-02-01,0.72,1,139
9712796,50143518,339.0,0.0,2019-02-01,0.72,1,135
9747059,50282201,339.0,0.0,2019-02-01,0.72,1,120
